TableName;ApproxRowCount;ColumnCount
---------;--------------;-----------
T_EAIMandanten;0;54
T_Maschine_Werkzeug;55;9
T_PA_Werkzeug;129;9
T_PartnerWerke;0;7
T_tmpAmoWerkzeug;0;16
T_tmpBudget_eMis_WerkzeugAMO;0;21
T_tmpBudgetWerkzeugBedarf;0;10
T_tmpBudgetWerkzeugliste;0;6
T_Werke;526;36
T_Werkzeug;54;35
T_Werkzeug_Blaskopf;0;8
T_ZentraleWerkzeuge;18707;13

(12 rows affected)

TABLE_NAME;COLUMN_NAME;DATA_TYPE;CHARACTER_MAXIMUM_LENGTH;IS_NULLABLE
syncobj_0x3131343044353143;IdWerkzeug;int;;NO
syncobj_0x3131414645413642;PlanType;int;;NO
syncobj_0x3131453833453744;stamm_werkzg_nr;nvarchar;100;YES
syncobj_0x3132373642344433;VolumenGeplant;float;;YES
syncobj_0x3133463743383434;IdWerkzeug;int;;YES
syncobj_0x3134303930314644;Standort;nvarchar;100;YES
syncobj_0x3135333446353546;PlanTyp;int;;NO
syncobj_0x3136373937303445;IdPartnerWerk;int;;NO
syncobj_0x3139314239333544;WerkKurzBez;nvarchar;10;YES
syncobj_0x3141323341364644;IdWerkzeug;int;;YES
syncobj_0x3145314431423431;eReporting_IdWerk;int;;YES
syncobj_0x3233413334424545;IdWerkzeug;int;;YES
syncobj_0x3238423936304433;Standort;int;;NO
syncobj_0x3239433044394144;werk_id;int;;NO
syncobj_0x3242343730323946;IdWerkzeug;int;;YES
syncobj_0x3243414430393346;budget_werk_id;int;;YES
syncobj_0x3243414430393346;wamo_WerkzTyp;nvarchar;100;YES
syncobj_0x3243414430393346;wamo_werkzeug_id;int;;YES
syncobj_0x3243414430393346;IDemisWerkzeugAmo;int;;NO
syncobj_0x3333464532464337;GeplanteRundfahrtHaeufigkeit;float;;YES
syncobj_0x3334333339314630;IdWerkzeug;int;;YES
syncobj_0x3334363243374533;WerkzeugBez;nvarchar;100;YES
syncobj_0x3336383233383836;IdPA_Werkzeug;int;;NO
syncobj_0x3336383233383836;IdWerkzeug;int;;NO
syncobj_0x3336383233383836;StandardWerkzeug;bit;;YES
syncobj_0x3336454436453844;GeplanteRundfahrtHaeufigkeit;float;;YES
syncobj_0x3337423033373130;IdWerkzeug;int;;YES
syncobj_0x3337423033373130;Werkzeug_Bezeichnung;nvarchar;50;YES
syncobj_0x3337423033373130;Werkzeug_Kavitaet;int;;YES
syncobj_0x3337423033373130;Werkzeug_Stichmass;float;;YES
syncobj_0x3337423033373130;Werkzeug_Bemerkung;nvarchar;255;YES
syncobj_0x3337423033373130;Maschine_Standort;int;;YES
syncobj_0x3338464535344242;budget_werk_id;int;;YES
syncobj_0x3338464535344242;bpos_IDwerkzeug;int;;YES
syncobj_0x3338464535344242;bpos_werkzeug_bez;nvarchar;100;YES
syncobj_0x3341303544363446;PlanType;int;;NO
syncobj_0x3341364542424337;werk_id;int;;NO
syncobj_0x3342454641334441;IdZentralesWerkzeug;int;;NO
syncobj_0x3342454641334441;IdGlobalZentralesWerkzeug;int;;NO
syncobj_0x3342454641334441;WerkzeugBasisNummer;nvarchar;255;NO
syncobj_0x3343373643463432;Standort;int;;NO
syncobj_0x3436353031323034;Standort;int;;NO
syncobj_0x3437443144423133;IdWerkzeug;int;;YES
syncobj_0x3438374431413632;WerkKurzBez;nvarchar;10;YES
syncobj_0x3442324646414646;budget_werk_id;int;;YES
syncobj_0x3442424237453531;Standort;int;;NO
syncobj_0x3444334430363344;IdWerkzeug;int;;YES
syncobj_0x3445393937304339;Standort;int;;NO
syncobj_0x3445393937304339;IdWerkzeug;int;;YES
syncobj_0x3445393937304339;WerkzeugKavitaet;int;;YES
syncobj_0x3446363945394332;stamm_werkzg_nr;nvarchar;100;YES
syncobj_0x3530314242364345;IdWerkzeug;int;;NO
syncobj_0x3530314242364345;WerkzeugKavität;int;;NO
syncobj_0x3530314242364345;PlanType;int;;NO
syncobj_0x3532384639353346;Standort;int;;NO
syncobj_0x3532384639353346;IdWerkzeug;int;;YES
syncobj_0x3532384639353346;WerkzeugKavitaet;int;;YES
syncobj_0x3532443943374335;WerkKurzBez;nvarchar;10;YES
syncobj_0x3537433036423832;budget_werk_id;int;;YES
syncobj_0x3537433036423832;wamo_WerkzTyp;nvarchar;100;YES
syncobj_0x3537433036423832;wamo_werkzeug_id;int;;YES
syncobj_0x3537433036423832;IDemisWerkzeugAmo;int;;NO
syncobj_0x3630344337364235;IdWerkzeug;int;;YES
syncobj_0x3633344239353346;PlanTyp;int;;NO
syncobj_0x3634334237463446;eReporting_IdWerk;int;;NO
syncobj_0x3635304246443836;IdWerkzeug;int;;YES
syncobj_0x3644384343423135;IdWerkzeug;int;;NO
syncobj_0x3644384343423135;WerkzeugKavität;int;;NO
syncobj_0x3644384343423135;PlanType;int;;NO
syncobj_0x3645414535324246;IdWerkzeug;int;;YES
syncobj_0x3645414535324246;Werkzeug_Bezeichnung;nvarchar;50;YES
syncobj_0x3645414535324246;Werkzeug_Kavitaet;int;;YES
syncobj_0x3645414535324246;Werkzeug_Stichmass;float;;YES
syncobj_0x3645414535324246;Werkzeug_Bemerkung;nvarchar;255;YES
syncobj_0x3645414535324246;Maschine_Standort;int;;YES
syncobj_0x3733454645323030;IdWerk;int;;NO
syncobj_0x3733454645323030;werk_id;int;;NO
syncobj_0x3733454645323030;werk_name;nvarchar;70;NO
syncobj_0x3733454645323030;werk_country_id;nvarchar;50;NO
syncobj_0x3733454645323030;werk_mail;nvarchar;70;NO
syncobj_0x3733454645323030;werk_RepKennz;nvarchar;50;NO
syncobj_0x3733454645323030;werk_DINISOzert;nvarchar;50;NO
syncobj_0x3733454645323030;werk_curr_id;nvarchar;50;NO
syncobj_0x3733454645323030;werk_Firmennummer;nvarchar;70;NO
syncobj_0x3733454645323030;werk_incl_olap;int;;NO
syncobj_0x3733454645323030;werk_Firmennummer_soplar;nvarchar;70;NO
syncobj_0x3733454645323030;werk_server;nvarchar;100;NO
syncobj_0x3733454645323030;werk_db;nvarchar;100;NO
syncobj_0x3733454645323030;werk_shortcut;nvarchar;50;NO
syncobj_0x3733454645323030;werk_OrgRegion_id;int;;NO
syncobj_0x3733454645323030;werk_close_date;datetime;;YES
syncobj_0x3733454645323030;werk_ReplicationServer;nvarchar;100;NO
syncobj_0x3733454645323030;werk_LocationType;int;;NO
syncobj_0x3733454645323030;werk_company;int;;YES
syncobj_0x3733454645323030;werk_suffix;nvarchar;10;NO
syncobj_0x3735443339333332;IdWerkzeug;int;;NO
syncobj_0x3735443339333332;WerkzeugKavität;int;;NO
syncobj_0x3735443339333332;PlanType;int;;NO
syncobj_0x3738354532383330;IdWerkzeug;int;;YES
syncobj_0x3835384137374645;IdWerkzeug;int;;YES
syncobj_0x3836334531414142;WerkKurzBez;nvarchar;10;YES
syncobj_0x3837313731374137;IdWerkzeug;int;;YES
syncobj_0x3838443041443334;ek_fert_lief_werk_id;int;;NO
syncobj_0x3841343830343141;GeplanteMenge;float;;YES
syncobj_0x3841343830343141;GeplanteMengeVPK;float;;YES
syncobj_0x3841384642363741;IdWerkzeug;int;;YES
syncobj_0x3842323939413731;GeplanteMenge;float;;YES
syncobj_0x3842323939413731;GeplanteMengeVPK;float;;YES
syncobj_0x3846394341353746;budget_werk_id;int;;YES
syncobj_0x3846394341353746;bpos_IDwerkzeug;int;;YES
syncobj_0x3846394341353746;bpos_werkzeug_bez;nvarchar;100;YES
syncobj_0x3931434537314638;IdWerkzeug;int;;YES
syncobj_0x3933453941333145;IdWerkzeug;int;;NO
syncobj_0x3935304133383938;IdWerkzeug;int;;YES
syncobj_0x3936363037353836;IdWerkzeug;int;;NO
syncobj_0x3936363037353836;IdZentralesWerkzeug1;int;;YES
syncobj_0x3936363037353836;IdZentralesWerkzeug2;int;;YES
syncobj_0x3936363037353836;WerkzeugSatz;int;;YES
syncobj_0x3938383834344146;IdZentralesWerkzeug;int;;NO
syncobj_0x3938383834344146;IdGlobalZentralesWerkzeug;int;;NO
syncobj_0x3938383834344146;WerkzeugBasisNummer;nvarchar;255;NO
syncobj_0x3938463741303532;GeplanteRundfahrtHaeufigkeit;float;;NO
syncobj_0x3941424641324336;IdMaschineWerkzeug;int;;NO
syncobj_0x3941424641324336;IdWerkzeug;int;;NO
syncobj_0x4135353432414642;IdMaschineWerkzeug;int;;NO
syncobj_0x4135353432414642;IdWerkzeug;int;;NO
syncobj_0x4144384341343432;eReporting_IdWerk;int;;NO
syncobj_0x4232433531343234;Standort;int;;NO
syncobj_0x4235453633334638;IdPA_Werkzeug;int;;NO
syncobj_0x4235453633334638;IdWerkzeug;int;;NO
syncobj_0x4235453633334638;StandardWerkzeug;bit;;YES
syncobj_0x4236454435423730;IdWerkzeug;int;;YES
syncobj_0x4238304536383143;IdPartnerWerk;int;;NO
syncobj_0x4238414632383635;budget_werk_id;int;;YES
syncobj_0x4239343643413230;ek_fert_lief_werk_id;int;;NO
syncobj_0x4239374135324443;IdWerkzeug;int;;YES
syncobj_0x4242323630453637;IdWerkzeug;int;;YES
syncobj_0x4242463632333842;IdWerkzeug;int;;YES
syncobj_0x4330413346343738;IdWerkzeug;int;;YES
syncobj_0x4339463545453437;Standort;int;;YES
syncobj_0x4432463831313437;Werk;nchar;10;NO
syncobj_0x4437314434464631;eReporting_IdWerk;int;;YES
syncobj_0x4438313345333438;GeplanteMenge;float;;YES
syncobj_0x4438313345333438;GeplanteMengeVPK;float;;YES
syncobj_0x4443454131304138;IdWerkzeug;int;;NO
syncobj_0x4443454131304138;IdZentralesWerkzeug1;int;;YES
syncobj_0x4443454131304138;IdZentralesWerkzeug2;int;;YES
syncobj_0x4443454131304138;WerkzeugSatz;int;;YES
syncobj_0x4444434241444442;BMaschTyp_Werk_id;int;;YES
syncobj_0x4445383537374143;BMaschTyp_Werk_id;int;;YES
syncobj_0x4446433534414446;Standort;nvarchar;100;YES
syncobj_0x4446443846454339;IdWerkzeug;int;;NO
syncobj_0x4446443846454339;WerkzeugKavität;int;;NO
syncobj_0x4446443846454339;PlanType;int;;NO
syncobj_0x4542364346463246;Werk;nchar;10;NO
syncobj_0x4544374231344534;GeplanteRundfahrtHaeufigkeit;float;;NO
syncobj_0x4632344441303441;Standort;int;;NO
syncobj_0x4633323231394538;IdWerkzeugBlaskopf;int;;NO
syncobj_0x4633323231394538;IdWerkzeug;int;;NO
syncobj_0x4636454330413736;IdWerkzeug;int;;YES
syncobj_0x4637413331394543;Standort;int;;YES
syncobj_0x4637463431324342;IdWerkzeug;int;;YES
syncobj_0x4639314443424143;VolumenGeplant;float;;YES
T_Adressen;WerkKurzBez;nvarchar;10;YES
T_AuftragsAbrufe;GeplanteMenge;float;;YES
T_AuftragsAbrufe;GeplanteMengeVPK;float;;YES
T_AuftragsAbrufeHistorie;GeplanteMenge;float;;YES
T_AuftragsAbrufeHistorie;GeplanteMengeVPK;float;;YES
T_BlaskopfNummern;werk_id;int;;NO
T_BudgetAbsatzplan;IdWerkzeug;int;;YES
T_EAIJournal;eReporting_IdWerk;int;;YES
T_EAIJournalAdresse;WerkKurzBez;nvarchar;10;YES
T_EAIJournalAmo;IdWerkzeug;int;;YES
T_EAIJournalEx;IdWerksAdresse;int;;YES
T_EAIJournalEx;WerkBez;nvarchar;100;YES
T_EAIJournalEx;WerkStrasse;nvarchar;50;YES
T_EAIJournalEx;WerkPLZ;nvarchar;50;YES
T_EAIJournalEx;WerkOrt;nvarchar;50;YES
T_EAIJournalEx;WerkStaat;nvarchar;50;YES
T_EAIJournalEx;WerkStaatPostKz;nvarchar;50;YES
T_EAIJournalEx;WerkDebitorenKonto;nvarchar;50;YES
T_EAIJournalEx;WerkUID;nvarchar;50;YES
T_EAIJournalEx;WerkTel;nvarchar;50;YES
T_EAIJournalEx;WerkFax;nvarchar;50;YES
T_EAIJournalEx;eReporting_IdWerk;int;;YES
T_EAIJournalEx;WerkAnsprechpartnerName;nvarchar;50;YES
T_EAIJournalEx;WerkAnsprechpartnerVorname;nvarchar;50;YES
T_EAIJournalEx;WerkAnsprechpartnerTel;nvarchar;50;YES
T_EAIJournalEx;WerkAnsprechpartnerFax;nvarchar;50;YES
T_EAIJournalEx;WerkAnsprechpartnerEmail;nvarchar;50;YES
T_EAIJournalEx;WerkAnsprechpartnerPos;nvarchar;50;YES
T_EAIMandanten;eReporting_IdWerk;int;;NO
T_EDIDokumente;Werk;nchar;10;NO
T_EtikettenDefault;IdWerkzeug;int;;YES
T_EtikettenDruckJobs;IdWerkzeug;int;;YES
T_EtikettenDruckJobs;Werkzeug_Bezeichnung;nvarchar;50;YES
T_EtikettenDruckJobs;Werkzeug_Kavitaet;int;;YES
T_EtikettenDruckJobs;Werkzeug_Stichmass;float;;YES
T_EtikettenDruckJobs;Werkzeug_Bemerkung;nvarchar;255;YES
T_EtikettenDruckJobs;Maschine_Standort;int;;YES
T_EtikettenGedruckt;IdWerkzeug;int;;YES
T_EtikettenVerworfen;IdWerkzeug;int;;YES
T_ExportLagerBestand;Standort;int;;NO
T_FuellLinien;Standort;int;;NO
T_GravurNummern;stamm_werkzg_nr;nvarchar;100;YES
T_HistoryVK;GeplanteRundfahrtHaeufigkeit;float;;YES
T_HistoryVKImport;GeplanteRundfahrtHaeufigkeit;float;;NO
T_LadeAuftraege;VolumenGeplant;float;;YES
T_Lieferkonditionen;Standort;nvarchar;100;YES
T_Maschine;Standort;int;;NO
T_Maschine_Werkzeug;IdMaschineWerkzeug;int;;NO
T_Maschine_Werkzeug;IdWerkzeug;int;;NO
T_Maschinen_ProdPlanungen;IdWerkzeug;int;;YES
T_MaterialBedarf;PlanTyp;int;;NO
T_MaterialProdPlanungenJeProdTag;PlanType;int;;NO
T_PA_Werkzeug;IdPA_Werkzeug;int;;NO
T_PA_Werkzeug;IdWerkzeug;int;;NO
T_PA_Werkzeug;StandardWerkzeug;bit;;YES
T_PartnerWerke;IdPartnerWerk;int;;NO
T_ProdDaten;IdWerkzeug;int;;YES
T_ProdDaten_Archiv;IdWerkzeug;int;;YES
T_ProdPlanung;IdWerkzeug;int;;NO
T_ProdPlanung;WerkzeugKavität;int;;NO
T_ProdPlanung;PlanType;int;;NO
T_ProdPlanungHistory;IdWerkzeug;int;;NO
T_ProdPlanungHistory;WerkzeugKavität;int;;NO
T_ProdPlanungHistory;PlanType;int;;NO
T_Produktionslose;Standort;int;;NO
T_Produktionslose;IdWerkzeug;int;;YES
T_Produktionslose;WerkzeugKavitaet;int;;YES
T_ProduktionsRueckmeldungen;IdWerkzeug;int;;NO
T_tmpAmoWerkzeug;IdWerkzeug;int;;NO
T_tmpBudget_eMis_Maschinentypen;BMaschTyp_Werk_id;int;;YES
T_tmpBudget_eMis_Positionen;budget_werk_id;int;;YES
T_tmpBudget_eMis_Positionen;bpos_IDwerkzeug;int;;YES
T_tmpBudget_eMis_Positionen;bpos_werkzeug_bez;nvarchar;100;YES
T_tmpBudget_eMis_Summen;budget_werk_id;int;;YES
T_tmpBudget_eMis_WerkzeugAMO;budget_werk_id;int;;YES
T_tmpBudget_eMis_WerkzeugAMO;wamo_WerkzTyp;nvarchar;100;YES
T_tmpBudget_eMis_WerkzeugAMO;wamo_werkzeug_id;int;;YES
T_tmpBudget_eMis_WerkzeugAMO;IDemisWerkzeugAmo;int;;NO
T_tmpBudgetAbsatzplanBlaskopf;WerkzeugBez;nvarchar;100;YES
T_tmpBudgetAbsatzplanDaten;IdWerkzeug;int;;YES
T_tmpBudgetAbsatzplanSelect;IdWerkzeug;int;;YES
T_tmpBudgetAbsatzplanUebersicht;IdWerkzeug;int;;YES
T_tmpBudgetAmo;IdWerkzeug;int;;YES
T_tmpBudgetAmo;BezWerkzeug;nvarchar;150;YES
T_tmpBudgetASP;IdWerkzeug;int;;YES
T_tmpBudgetParameter;AnzahlWerkzeuge;int;;YES
T_tmpBudgetParameter;BezWerkzeuge;nvarchar;150;YES
T_tmpBudgetPETSpritzereiWKZ;IdWerkzeug;int;;YES
T_tmpBudgetPlanquote;IdWerkzeug;int;;YES
T_tmpBudgetSkontoBonus;IdWerkzeug;int;;YES
T_tmpBudgetWerkzeugBedarf;IdWerkzeug;int;;YES
T_tmpBudgetWerkzeugliste;IdWerkzeug;int;;YES
T_tmpBudgetWerkzeugliste;BezWerkzeug;nvarchar;150;YES
T_tmpEMIS_MD_Ressourcen;IDress_werk;int;;YES
T_TmpPDDruckerei;IdWerkzeug;int;;YES
T_TmpProdInformation;Standort;int;;YES
T_tmpProdTagParameter;Werksauslastung;float;;YES
T_WarenLager;Standort;int;;YES
T_Werke;IdWerk;int;;NO
T_Werke;werk_id;int;;NO
T_Werke;werk_name;nvarchar;70;NO
T_Werke;werk_country_id;nvarchar;50;NO
T_Werke;werk_mail;nvarchar;70;NO
T_Werke;werk_RepKennz;nvarchar;50;NO
T_Werke;werk_DINISOzert;nvarchar;50;NO
T_Werke;werk_curr_id;nvarchar;50;NO
T_Werke;werk_Firmennummer;nvarchar;70;NO
T_Werke;werk_incl_olap;int;;NO
T_Werke;werk_Firmennummer_soplar;nvarchar;70;NO
T_Werke;werk_server;nvarchar;100;NO
T_Werke;werk_db;nvarchar;100;NO
T_Werke;werk_shortcut;nvarchar;50;NO
T_Werke;werk_OrgRegion_id;int;;NO
T_Werke;werk_close_date;datetime;;YES
T_Werke;werk_ReplicationServer;nvarchar;100;NO
T_Werke;werk_LocationType;int;;NO
T_Werke;werk_company;int;;YES
T_Werke;werk_suffix;nvarchar;10;NO
T_Werkzeug;IdWerkzeug;int;;NO
T_Werkzeug;IdZentralesWerkzeug1;int;;YES
T_Werkzeug;IdZentralesWerkzeug2;int;;YES
T_Werkzeug;WerkzeugSatz;int;;YES
T_Werkzeug_Blaskopf;IdWerkzeugBlaskopf;int;;NO
T_Werkzeug_Blaskopf;IdWerkzeug;int;;NO
T_ZentraleFertigungsmittel;ek_fert_lief_werk_id;int;;NO
T_ZentraleWerkzeuge;IdZentralesWerkzeug;int;;NO
T_ZentraleWerkzeuge;IdGlobalZentralesWerkzeug;int;;NO
T_ZentraleWerkzeuge;WerkzeugBasisNummer;nvarchar;255;NO
V_AbfallLagerBuchungen;MaschineStandort;int;;NO
V_ADGruppe_Werk_CENTRAL;IdAdGruppe_MD_plants;int;;NO
V_ADGruppe_Werk_CENTRAL;werk_id;int;;YES
V_Adressen;WerkKurzBez;nvarchar;10;YES
V_Adressen_BASIS;WerkKurzBez;nvarchar;10;YES
V_Adressen_CENTRAL;IdWerk;int;;NO
V_AdressenKomplett;WerkKurzBez;nvarchar;10;YES
V_AppOcpClient;Standort;int;;YES
V_ArtikelWerkzeuge;IdWerkzeug;int;;NO
V_ArtikelWerkzeuge;IdZentralesWerkzeug1;int;;YES
V_ArtikelWerkzeuge;IdZentralesWerkzeug2;int;;YES
V_ArtikelWerkzeuge;WerkzeugSatz;int;;YES
V_ASMAdressen_CENTRAL;IdWerk;int;;NO
V_ASMProdArtikel_CENTRAL;IdWerk;int;;NO
V_AuftragsAbrufe;GeplanteMenge;float;;YES
V_AuftragsAbrufe;GeplanteMengeVPK;float;;YES
V_AuftragsAbrufeHistorie;GeplanteMenge;float;;YES
V_AuftragsAbrufeHistorie;GeplanteMengeVPK;float;;YES
V_AuftragsAbrufeUebersicht;GeplanteMenge;float;;YES
V_AuftragsAbrufeUebersicht;GeplanteMengeVPK;float;;YES
V_AuslagerungsPositionen;GeplanteMengeVPKSum;float;;NO
V_AuslagerungsPositionen;GeplanteMengeSum;float;;NO
V_AuslagerungsPositionen;IdWerkzeug;int;;NO
V_AuslagerungsPositionenBarcodes;GeplanteMengeVPKSum;float;;NO
V_AuslagerungsPositionenBarcodes;GeplanteMengeSum;float;;NO
V_AuslagerungsPositionenBarcodes;IdWerkzeug;int;;NO
V_Bereitstellungsplan;Standort;int;;NO
V_Blaskopf_CENTRAL;IdeReporting_WerkId;int;;NO
V_BlaskopfNummern;werk_id;int;;NO
V_BlaskopfNummern_BASIS;werk_id;int;;NO
V_BlaskopfNummern_CENTRAL;werk_id;int;;NO
V_BlockedItemsOfActiveReworkTasks;IdWerkzeug;int;;YES
V_EAIJournalPositionSummary;eReporting_IdWerk;int;;YES
V_EDIDokumente;Werk;nchar;10;NO
V_EDIDokumentPositionen;Werk;nchar;10;YES
V_EDIDokumentPositionen_ORDER;Werk;nchar;10;YES
V_EDIPositionDetails;Werk;nchar;10;YES
V_EingesetzteRessourcen;Standort;int;;NO
V_EinlagerungsPositionen;GeplanteMengeVPKSum;float;;NO
V_EinlagerungsPositionen;GeplanteMengeSum;float;;NO
V_eMIS_EAIJournalPositionSummary;eReporting_IdWerk_eMIS;int;;YES
V_EtikettenGedruckt;IdWerkzeug;int;;YES
V_EtikettenGedrucktSuche;MaschinenStandort;int;;NO
V_EtikettenVerworfen;IdWerkzeug;int;;YES
V_EurologLagerbestand_CENTRAL;IdWerk;int;;NO
V_ExportAktuellerLagerBestand;Standort;int;;YES
V_FuellLinien;Standort;int;;NO
V_FuellLinien_BASIS;Standort;int;;NO
V_FuellLinienArtikelvariantenWerkzeuge_PLANNING;StandardWerkzeug;bit;;YES
V_FuellLinienArtikelvariantenWerkzeuge_PLANNING;IdWerkzeug;int;;YES
V_FuellLinienArtikelvariantenWerkzeuge_PLANNING;WerkzeugBez;nvarchar;50;YES
V_FuellLinienArtikelvariantenWerkzeuge_PLANNING;WerkzeugZyklus;float;;YES
V_FuellLinienArtikelvariantenWerkzeuge_PLANNING;IdWerkzeugProdBereich;int;;YES
V_FuellLinienArtikelvariantenWerkzeuge_PLANNING;WerkzeugAktiv;bit;;YES
V_FuellLinienMaschinenSetupTypen_PLANNING;MaschinenStandort;int;;NO
V_FuellLinienMaschinenSetupTypen_PLANNING;MaschinenStandortBezeichnung;nvarchar;81;YES
V_FuellLoseProdPlanung_PLANNING;IdWerkzeug;int;;NO
V_FuellLoseProdPlanung_PLANNING;WerkzeugKavität;int;;NO
V_GravurNummern;stamm_werkzg_nr;nvarchar;100;YES
V_GravurNummern_BASIS;stamm_werkzg_nr;nvarchar;100;YES
V_GravurNummern_CENTRAL;stamm_werkzg_nr;nvarchar;100;YES
V_HistoryEK_CENTRAL;werk_id;int;;NO
V_HistoryVK_AktuelleUndZukuenftigePreise_BASIS;GeplanteRundfahrtHaeufigkeit;float;;YES
V_HistoryVK_BASIS;GeplanteRundfahrtHaeufigkeit;float;;YES
V_HistoryVK_Hauptkunden_BASIS;GeplanteRundfahrtHaeufigkeit;float;;YES
V_HistoryVK_HauptmaterialTyp_BASIS;GeplanteRundfahrtHaeufigkeit;float;;YES
V_HistoryVK_HauptmaterialTypGruppiert_BASIS;GeplanteRundfahrtHaeufigkeit;float;;YES
V_HistoryVKImport_BASIS;GeplanteRundfahrtHaeufigkeit;float;;NO
V_KomponentenAusgaben;MaschStandort;int;;NO
V_LadeAuftraege;VolumenGeplant;float;;YES
V_LadeAuftraegeSum;GeplanteMenge;float;;YES
V_LadeAuftraegeSum;GeplanteMengeVPK;float;;YES
V_LadePlanungenLadeAuftragAbruf;LadeAuftragVolumenGeplant;float;;YES
V_LadePlanungenSum;MengeSumGeplant;float;;YES
V_LadePlanungenSum;MengeVPKSumGeplant;float;;YES
V_LagerKontenPositionenProduktionSum;SumGeplantVPK;float;;NO
V_LagerKontenPositionenProduktionSum;SumGeplant;float;;NO
V_LagerPositionenBarcodes;GeplanteMengeVPKSum;float;;NO
V_LagerPositionenBarcodes;GeplanteMengeSum;float;;NO
V_LagerPositionenBarcodes;IdWerkzeug;int;;NO
V_LagerPositionenBarcodes;WerkzeugBez;nvarchar;50;NO
V_LagerPositionenBarcodesInventuren;GeplanteMengeVPKSum;float;;NO
V_LagerPositionenBarcodesInventuren;GeplanteMengeSum;float;;NO
V_LagerPositionenGeplantSum;GeplanteMengeVPKSum;float;;YES
V_LagerPositionenGeplantSum;GeplanteMengeSum;float;;YES
V_LagerPositionenInventuren;GeplanteMengeVPKSum;float;;NO
V_LagerPositionenInventuren;GeplanteMengeSum;float;;NO
V_LagerPositionenPlanungen;GeplanteMengeVPKSum;float;;NO
V_LagerPositionenPlanungen;GeplanteMengeSum;float;;NO
V_LagerPositionenPlanungen;IdWerkzeug;int;;NO
V_LagerPositionenPlanungen;WerkzeugBez;nvarchar;50;NO
V_Lieferkonditionen_BASIS;Standort;nvarchar;100;YES
V_MachineFetch;Standort;int;;NO
V_MachineProductionLotAssignment;IdWerkzeug;int;;YES
