Msg 9829, Level 16, State 1, Server AOVIA1VMS006, Line 40
STRING_AGG aggregation result exceeded the limit of 8000 bytes. Use LOB types to avoid result truncation.
COLUMN_NAME;TableCount;Tables;DataType
V_TrackerLagerBuchungenProduktionslosBelegSum;Beleg;nvarchar;50;NO
V_TrackerLieferscheinLieferPositionen;Beleg;nvarchar;50;YES
V_Umlagerungen;Beleg;nvarchar;50;NO
V_VerfuegbarePositionenPerKontoAbteilungenBelegSum;Beleg;nvarchar;50;NO
V_VerpackungsBewegungenGeliefert;Beleg;nvarchar;50;NO
V_VerpackungsBewegungenGeliefert;ReferenzBuchung;int;NULL;NO
V_VerpackungsBewegungenGeliefert;UrheberReferenz;int;NULL;NO
V_VerpackungsBewegungenRuecknahmen;Beleg;nvarchar;50;NO
V_VerpackungsBewegungenRuecknahmen;ReferenzBuchung;int;NULL;NO
V_VerpackungsBewegungenRuecknahmen;UrheberReferenz;int;NULL;NO
V_Wareneingaenge;Beleg;nvarchar;50;NO
V_WareneingangAuftraege;Beleg;nvarchar;50;NO
V_WareneingangPlanungen;Beleg;nvarchar;50;YES
V_WareneingangPlanungen;IdEDIDokumentPosition;int;NULL;YES
V_WareneingangPositionen;Beleg;nvarchar;50;NO

(367 rows affected)
TABLE_NAME;COLUMN_NAME;DATA_TYPE;CHARACTER_MAXIMUM_LENGTH;IS_NULLABLE
----------;-----------;---------;------------------------;-----------
MSpeer_conflictdetectionconfigresponse;originator_id;int;NULL;YES
MSpeer_lsns;originator;nvarchar;128;NO
MSpeer_lsns;originator_db;nvarchar;128;NO
MSpeer_lsns;originator_db_version;int;NULL;YES
MSpeer_lsns;originator_id;int;NULL;YES
MSpeer_lsns;originator_lsn;varbinary;16;YES
MSpeer_lsns;originator_publication;nvarchar;128;NO
MSpeer_lsns;originator_publication_id;int;NULL;YES
MSpeer_lsns;originator_version;int;NULL;YES
MSpeer_originatorid_history;originator_db;nvarchar;128;NO
MSpeer_originatorid_history;originator_db_version;int;NULL;NO
MSpeer_originatorid_history;originator_id;int;NULL;NO
MSpeer_originatorid_history;originator_node;nvarchar;128;NO
MSpeer_originatorid_history;originator_publication;nvarchar;128;NO
MSpeer_originatorid_history;originator_version;int;NULL;NO
MSpeer_topologyresponse;originator_id;int;NULL;YES
syncobj_0x3042464142373036;Ursprungsland;nvarchar;50;YES
syncobj_0x3134423035313534;Ursprungsland;nvarchar;50;YES
syncobj_0x3336413336343038;AnzahlOriginale;int;NULL;YES
syncobj_0x3336413336343038;IdOriginalSchacht;int;NULL;YES
syncobj_0x3543383145383446;IdOriginalSchacht;int;NULL;YES
syncobj_0x3546373535394236;IdUrsprungsland;int;NULL;YES
syncobj_0x3546373535394236;Ursprungsland;nvarchar;50;YES
syncobj_0x3632454239343241;IdUrsprungsland;int;NULL;YES
syncobj_0x3632454239343241;Ursprungsland;nvarchar;50;YES
syncobj_0x3642384144344439;IdOriginalSchacht;int;NULL;YES
syncobj_0x4134374544443938;AnzahlOriginale;int;NULL;YES
syncobj_0x4134374544443938;IdOriginalSchacht;int;NULL;YES
syncobj_0x4538314344354344;Origin;int;NULL;NO
syncobj_0x4636374246324545;Ursprungsland;nvarchar;50;YES
syncobj_0x4638463232334345;Ursprungsland;nvarchar;50;YES
syspublications;originator_id;int;NULL;YES
T_Artikelvarianten;IdUrsprungsland;int;NULL;YES
T_Artikelvarianten;Ursprungsland;nvarchar;50;YES
T_EAIJournalBestellPosition;Ursprungsland;nvarchar;50;YES
T_EAIJournalWarenPosition;Ursprungsland;nvarchar;50;YES
T_Layout;AnzahlOriginale;int;NULL;YES
T_Layout;IdOriginalSchacht;int;NULL;YES
T_Lieferscheine;IdOriginalSchacht;int;NULL;YES
T_ProductionFigures;Origin;int;NULL;NO
V_AbfallLagerBuchungen;ArtikelVarianteUrsprungAlias;nvarchar;100;NO
V_AbfallLagerBuchungen;ArtikelVarianteUrsprungBez;nvarchar;50;NO
V_ArticleFetch;IdUrsprungsland;int;NULL;YES
V_ArticleFetch;Ursprungsland;nvarchar;50;YES
V_ArtikelKomplett;Ursprungsland;nvarchar;50;NO
V_ArtikelKomplett_IM;Ursprungsland;nvarchar;50;NO
V_Artikelvarianten;IdUrsprungsland;int;NULL;YES
V_Artikelvarianten;Ursprungsland;nvarchar;50;YES
V_Artikelvarianten_BASIS;IdUrsprungsland;int;NULL;YES
V_Artikelvarianten_BASIS;Ursprungsland;nvarchar;50;YES
V_EAIArtikel;Ursprungsland;nvarchar;50;NO
V_Layout;AnzahlOriginale;int;NULL;YES
V_Layout;IdOriginalSchacht;int;NULL;YES
V_Lieferscheine;IdOriginalSchacht;int;NULL;YES
V_NiceLabel_Automation;IdWasteOrigin;int;NULL;YES
V_NiceLabel_Automation;WasteOriginDescription;nvarchar;100;YES
V_ProductionFigures;Origin;int;NULL;NO
V_Werkzeug_Artikelvarianten_BASIS;IdUrsprungsland;int;NULL;YES
V_Werkzeug_Artikelvarianten_BASIS;Ursprungsland;nvarchar;50;NO

(59 rows affected)
TABLE_NAME;COLUMN_NAME;DATA_TYPE;CHARACTER_MAXIMUM_LENGTH;IS_NULLABLE
----------;-----------;---------;------------------------;-----------
syncobj_0x3046394338363430;ExternesToolGuid;uniqueidentifier;NULL;NO
syncobj_0x3046394338363430;IdExternesToolModul;int;NULL;NO
syncobj_0x3134453337433941;Fremdkey;nvarchar;50;YES
syncobj_0x3136373937303445;IdPartnerWerk;int;NULL;NO
syncobj_0x3139314239333544;AnsprechpartnerEmail;nvarchar;50;YES
syncobj_0x3139314239333544;AnsprechpartnerFax;nvarchar;50;YES
syncobj_0x3139314239333544;AnsprechpartnerName;nvarchar;50;YES
syncobj_0x3139314239333544;AnsprechpartnerPos;nvarchar;50;YES
syncobj_0x3139314239333544;AnsprechpartnerTel;nvarchar;50;YES
syncobj_0x3139314239333544;AnsprechpartnerVorname;nvarchar;50;YES
syncobj_0x3332393842354338;ExternesToolGuid;uniqueidentifier;NULL;NO
syncobj_0x3332393842354338;IdExternesToolModul;int;NULL;NO
syncobj_0x3438374431413632;AnsprechpartnerEmail;nvarchar;50;YES
syncobj_0x3438374431413632;AnsprechpartnerFax;nvarchar;50;YES
syncobj_0x3438374431413632;AnsprechpartnerName;nvarchar;50;YES
syncobj_0x3438374431413632;AnsprechpartnerPos;nvarchar;50;YES
syncobj_0x3438374431413632;AnsprechpartnerTel;nvarchar;50;YES
syncobj_0x3438374431413632;AnsprechpartnerVorname;nvarchar;50;YES
syncobj_0x3439413946303130;IdBarcodeExtern;int;NULL;NO
syncobj_0x3532443943374335;AnpsrechpartnerVorname;nvarchar;50;YES
syncobj_0x3532443943374335;AnsprechpartnerEmail;nvarchar;50;YES
syncobj_0x3532443943374335;AnsprechpartnerFax;nvarchar;50;YES
syncobj_0x3532443943374335;AnsprechpartnerName;nvarchar;50;YES
syncobj_0x3532443943374335;AnsprechpartnerPos;nvarchar;50;YES
syncobj_0x3532443943374335;AnsprechpartnerTel;nvarchar;50;YES
syncobj_0x3546373535394236;FremdKey;nvarchar;50;YES
syncobj_0x3632454239343241;FremdKey;nvarchar;50;YES
syncobj_0x3634334237463446;AnsprechpartnerEmail;nvarchar;50;YES
syncobj_0x3634334237463446;AnsprechpartnerFax;nvarchar;50;YES
syncobj_0x3634334237463446;AnsprechpartnerName;nvarchar;50;YES
syncobj_0x3634334237463446;AnsprechpartnerPos;nvarchar;50;YES
syncobj_0x3634334237463446;AnsprechpartnerTel;nvarchar;50;YES
syncobj_0x3634334237463446;AnsprechpartnerVorname;nvarchar;50;YES
syncobj_0x3836334531414142;AnpsrechpartnerVorname;nvarchar;50;YES
syncobj_0x3836334531414142;AnsprechpartnerEmail;nvarchar;50;YES
syncobj_0x3836334531414142;AnsprechpartnerFax;nvarchar;50;YES
syncobj_0x3836334531414142;AnsprechpartnerName;nvarchar;50;YES
syncobj_0x3836334531414142;AnsprechpartnerPos;nvarchar;50;YES
syncobj_0x3836334531414142;AnsprechpartnerTel;nvarchar;50;YES
syncobj_0x4144384341343432;AnsprechpartnerEmail;nvarchar;50;YES
syncobj_0x4144384341343432;AnsprechpartnerFax;nvarchar;50;YES
syncobj_0x4144384341343432;AnsprechpartnerName;nvarchar;50;YES
syncobj_0x4144384341343432;AnsprechpartnerPos;nvarchar;50;YES
syncobj_0x4144384341343432;AnsprechpartnerTel;nvarchar;50;YES
syncobj_0x4144384341343432;AnsprechpartnerVorname;nvarchar;50;YES
syncobj_0x4238304536383143;IdPartnerWerk;int;NULL;NO
syncobj_0x4330413346343738;FremdKey;nvarchar;100;YES
syncobj_0x4332363532374534;BarcodeExtern;nvarchar;50;NO
syncobj_0x4332363532374534;LfdNrExtern;int;NULL;NO
syncobj_0x4432463831313437;ReferenzDatumExtern;datetime;NULL;YES
syncobj_0x4432463831313437;ReferenzNummerExtern;nvarchar;50;YES
syncobj_0x4542364346463246;ReferenzDatumExtern;datetime;NULL;YES
syncobj_0x4542364346463246;ReferenzNummerExtern;nvarchar;50;YES
syncobj_0x4544364645423145;LfdNrExtern;int;NULL;YES
syncobj_0x4634373032363137;LfdNrExtern;int;NULL;YES
T_Adressen;AnpsrechpartnerVorname;nvarchar;50;YES
T_Adressen;AnsprechpartnerEmail;nvarchar;50;YES
T_Adressen;AnsprechpartnerFax;nvarchar;50;YES
T_Adressen;AnsprechpartnerName;nvarchar;50;YES
T_Adressen;AnsprechpartnerPos;nvarchar;50;YES
T_Adressen;AnsprechpartnerTel;nvarchar;50;YES
T_Artikelvarianten;FremdKey;nvarchar;50;YES
T_EAIJournalAdresse;AnsprechpartnerEmail;nvarchar;50;YES
T_EAIJournalAdresse;AnsprechpartnerFax;nvarchar;50;YES
T_EAIJournalAdresse;AnsprechpartnerName;nvarchar;50;YES
T_EAIJournalAdresse;AnsprechpartnerPos;nvarchar;50;YES
T_EAIJournalAdresse;AnsprechpartnerTel;nvarchar;50;YES
T_EAIJournalAdresse;AnsprechpartnerVorname;nvarchar;50;YES
T_EAIJournalEx;KundenAnsprechpartnerEmail;nvarchar;50;YES
T_EAIJournalEx;KundenAnsprechpartnerFax;nvarchar;50;YES
T_EAIJournalEx;KundenAnsprechpartnerName;nvarchar;50;YES
T_EAIJournalEx;KundenAnsprechpartnerPos;nvarchar;50;YES
T_EAIJournalEx;KundenAnsprechpartnerTel;nvarchar;50;YES
T_EAIJournalEx;KundenAnsprechpartnerVorname;nvarchar;50;YES
T_EAIJournalEx;LieferAnsprechpartnerEmail;nvarchar;50;YES
T_EAIJournalEx;LieferAnsprechpartnerFax;nvarchar;50;YES
T_EAIJournalEx;LieferAnsprechpartnerName;nvarchar;50;YES
T_EAIJournalEx;LieferAnsprechpartnerPos;nvarchar;50;YES
T_EAIJournalEx;LieferAnsprechpartnerTel;nvarchar;50;YES
T_EAIJournalEx;LieferAnsprechpartnerVorname;nvarchar;50;YES
T_EAIJournalEx;RechnungAnsprechpartnerEmail;nvarchar;50;YES
T_EAIJournalEx;RechnungAnsprechpartnerFax;nvarchar;50;YES
T_EAIJournalEx;RechnungAnsprechpartnerName;nvarchar;50;YES
T_EAIJournalEx;RechnungAnsprechpartnerPos;nvarchar;50;YES
T_EAIJournalEx;RechnungAnsprechpartnerTel;nvarchar;50;YES
T_EAIJournalEx;RechnungAnsprechpartnerVorname;nvarchar;50;YES
T_EAIJournalEx;WerkAnsprechpartnerEmail;nvarchar;50;YES
T_EAIJournalEx;WerkAnsprechpartnerFax;nvarchar;50;YES
T_EAIJournalEx;WerkAnsprechpartnerName;nvarchar;50;YES
T_EAIJournalEx;WerkAnsprechpartnerPos;nvarchar;50;YES
T_EAIJournalEx;WerkAnsprechpartnerTel;nvarchar;50;YES
T_EAIJournalEx;WerkAnsprechpartnerVorname;nvarchar;50;YES
T_EAIMandanten;AnsprechpartnerEmail;nvarchar;50;YES
T_EAIMandanten;AnsprechpartnerFax;nvarchar;50;YES
T_EAIMandanten;AnsprechpartnerName;nvarchar;50;YES
T_EAIMandanten;AnsprechpartnerPos;nvarchar;50;YES
T_EAIMandanten;AnsprechpartnerTel;nvarchar;50;YES
T_EAIMandanten;AnsprechpartnerVorname;nvarchar;50;YES
T_EDIDokumente;ReferenzDatumExtern;datetime;NULL;YES
T_EDIDokumente;ReferenzNummerExtern;nvarchar;50;YES
T_ExterneToolsModule;ExternesToolGuid;uniqueidentifier;NULL;NO
T_ExterneToolsModule;IdExternesToolModul;int;NULL;NO
T_LagerabgleichBarcodes;BarcodeExtern;nvarchar;50;NO
T_LagerabgleichBarcodes;LfdNrExtern;int;NULL;NO
T_LagerabgleichBarcodesExtern;IdBarcodeExtern;int;NULL;NO
T_PartnerWerke;IdPartnerWerk;int;NULL;NO
T_TmpArtikelliste;FremdKey;nvarchar;50;YES
T_tmpArtikelRezeptur;AvFremdkey;nvarchar;99;YES
T_tmpArtikelRezeptur;FmFremdkey;nvarchar;99;YES
T_TmpBewertFM;Fremdkey;nvarchar;50;YES
T_TmpBewertPA;Fremdkey;nvarchar;50;YES
T_tmpBudgetASP;FremdKey;nvarchar;100;YES
T_TmpMPB;Fremdkey;nvarchar;50;YES
T_TmpMPBProt;Fremdkey;nvarchar;50;YES
T_TmpPreislisteVK;FremdKey;nvarchar;50;YES
T_TmpProdBericht;Fremdschluessel;nvarchar;50;YES
T_TmpProdInformation;Fremdkey;nvarchar;50;YES
T_TmpZaehlPA;FremdKey;nvarchar;50;YES
T_WareneingangPositionen;LfdNrExtern;int;NULL;YES
V_Adressen;AnpsrechpartnerVorname;nvarchar;50;YES
V_Adressen;AnsprechpartnerEmail;nvarchar;50;YES
V_Adressen;AnsprechpartnerFax;nvarchar;50;YES
V_Adressen;AnsprechpartnerName;nvarchar;50;YES
V_Adressen;AnsprechpartnerPos;nvarchar;50;YES
V_Adressen;AnsprechpartnerTel;nvarchar;50;YES
V_Adressen_BASIS;AnpsrechpartnerVorname;nvarchar;50;YES
V_Adressen_BASIS;AnsprechpartnerEmail;nvarchar;50;YES
V_Adressen_BASIS;AnsprechpartnerFax;nvarchar;50;YES
V_Adressen_BASIS;AnsprechpartnerName;nvarchar;50;YES
V_Adressen_BASIS;AnsprechpartnerPos;nvarchar;50;YES
V_Adressen_BASIS;AnsprechpartnerTel;nvarchar;50;YES
V_AdressenKomplett;AnsprechpartnerEmail;nvarchar;50;NO
V_AdressenKomplett;AnsprechpartnerFax;nvarchar;50;NO
V_AdressenKomplett;AnsprechpartnerName;nvarchar;50;NO
V_AdressenKomplett;AnsprechpartnerPos;nvarchar;50;NO
V_AdressenKomplett;AnsprechpartnerTel;nvarchar;50;NO
V_AdressenKomplett;AnsprechpartnerVorname;nvarchar;50;NO
V_ArticleFetch;FremdKey;nvarchar;50;YES
V_Artikel;FremdKey;nvarchar;50;YES
V_ArtikelKomplett;FremdKey;nvarchar;50;YES
V_ArtikelKomplett_IM;FremdKey;nvarchar;50;YES
V_Artikelvarianten;FremdKey;nvarchar;50;YES
V_Artikelvarianten_BASIS;FremdKey;nvarchar;50;YES
V_EAIAdressen;AnsprechpartnerEmail;nvarchar;50;NO
V_EAIAdressen;AnsprechpartnerFax;nvarchar;50;NO
V_EAIAdressen;AnsprechpartnerName;nvarchar;50;NO
V_EAIAdressen;AnsprechpartnerPos;nvarchar;50;NO
V_EAIAdressen;AnsprechpartnerTel;nvarchar;50;NO
V_EAIAdressen;AnsprechpartnerVorname;nvarchar;50;NO
V_EAIArtikel;FremdKey;nvarchar;50;YES
V_EDIDokumente;ReferenzDatumExtern;datetime;NULL;YES
V_EDIDokumente;ReferenzNummerExtern;nvarchar;50;YES
V_EDIDokumentPositionen;ReferenzDatumExtern;datetime;NULL;YES
V_EDIDokumentPositionen;ReferenzNummerExtern;nvarchar;50;YES
V_ExterneToolsModule_BASIS;ExternesToolAktiv;int;NULL;YES
V_ExterneToolsModule_BASIS;ExternesToolBem;nvarchar;255;YES
V_ExterneToolsModule_BASIS;ExternesToolBez;nvarchar;50;YES
V_ExterneToolsModule_BASIS;ExternesToolClusteringId;int;NULL;YES
V_ExterneToolsModule_BASIS;ExternesToolGuid;uniqueidentifier;NULL;NO
V_ExterneToolsModule_BASIS;ExternesToolPfad;nvarchar;255;YES
V_ExterneToolsModule_BASIS;IdExternesToolModul;int;NULL;NO
V_LagerabgleichBarcodes;BarcodeExtern;nvarchar;50;NO
V_LagerabgleichBarcodes;LfdNrExtern;int;NULL;NO
V_LagerabgleichBarcodesExtern;IdBarcodeExtern;int;NULL;NO
V_Lieferscheine;KundenAnsprechpartnerName;nvarchar;50;NO
V_Lieferscheine;KundenAnsprechpartnerTel;nvarchar;50;NO
V_Lieferscheine;KundenAnsprechpartnerVorname;nvarchar;50;NO
V_Lieferscheine;LieferAnsprechpartnerName;nvarchar;50;NO
V_Lieferscheine;LieferAnsprechpartnerTel;nvarchar;50;NO
V_Lieferscheine;LieferAnsprechpartnerVorname;nvarchar;50;NO
V_Lieferscheine;RechnungAnsprechpartnerName;nvarchar;50;NO
V_Lieferscheine;RechnungAnsprechpartnerTel;nvarchar;50;NO
V_Lieferscheine;RechnungAnsprechpartnerVorname;nvarchar;50;NO
V_LieferscheinPositionen;RechnungAnsprechpartnerName;nvarchar;50;NO
V_LieferscheinPositionen;RechnungAnsprechpartnerTel;nvarchar;50;NO
V_LieferscheinPositionen;RechnungAnsprechpartnerVorname;nvarchar;50;NO
v_MD_sales_price_list;costs of decoration in foreign currency;float;NULL;YES
v_MD_sales_price_list;costs of placement in foreign currency;float;NULL;YES
v_MD_sales_price_list;sales price in foreign currency;float;NULL;NO
V_MES_ArticleVariant;Foreign_Description;nvarchar;50;YES
V_PartnerWerke;IdPartnerWerk;int;NULL;NO
V_TrackerEtikettenGedruckt;Extern;int;NULL;NO
V_WareneingangPositionen;LfdNrExtern;int;NULL;YES
V_Werkzeug_Artikelvarianten_BASIS;FremdKey;nvarchar;50;YES

(184 rows affected)
TABLE_NAME;COLUMN_NAME;IS_NULLABLE
----------;-----------;-----------
T_ArtikelvariantenTyp_LadeEinheiten;GUID;YES
T_AuftragsAbrufe;Guid;YES
T_AuftragsAbrufeHistorie;Guid;YES
T_EAIJournal;Guid;YES
T_EAIJournalAdresse;Guid;YES
T_EAIJournalBeleg;Guid;YES
T_EAIJournalBestellPosition;Guid;YES
T_EAIJournalLeistungsPosition;Guid;YES
T_EAIJournalLieferPosition;Guid;YES
T_EAIJournalPosition;Guid;YES
T_EAIJournalSynch;TransaktionUID;YES
T_EAIJournalText;Guid;YES
T_EAIJournalWarenPosition;Guid;YES
T_EDIUpload;TransaktionUID;NO
T_InhouseLieferungen;JournalPositionGuid;YES
T_InhouseLieferungen;SammelGuid;YES
T_LieferantenReklamationen;Guid;YES
T_LieferantenReklamationsPositionen;Guid;YES
T_SperrJournal;GUID;NO

(19 rows affected)
TABLE_NAME;COLUMN_NAME;IS_NULLABLE
----------;-----------;-----------
syncobj_0x3030454145323036;IdASMProdArtikel;YES
syncobj_0x3042364139423038;GUID;YES
syncobj_0x3042464142373036;Guid;YES
syncobj_0x3043393236463437;Guid;YES
syncobj_0x3045433141433846;Guid;YES
syncobj_0x3046394338363430;ExternesToolGuid;NO
syncobj_0x3133324534443536;Guid;YES
syncobj_0x3134423035313534;Guid;YES
syncobj_0x3139314239333544;Guid;YES
syncobj_0x3139364546423844;Guid;YES
syncobj_0x3145314431423431;Guid;YES
syncobj_0x3231304545354137;Guid;YES
syncobj_0x3241314144303841;GUID;YES
syncobj_0x3244353144363645;JournalPositionGuid;YES
syncobj_0x3244353144363645;SammelGuid;YES
syncobj_0x3332393842354338;ExternesToolGuid;NO
syncobj_0x3333324632454545;Guid;YES
syncobj_0x3342393132413432;Guid;YES
syncobj_0x3438374431413632;Guid;YES
syncobj_0x3439413946303130;GUID;NO
syncobj_0x3442333945303841;GUID;YES
syncobj_0x3442344246463433;GUID;YES
syncobj_0x3442353033423546;TransaktionUID;YES
syncobj_0x3532393130433842;Guid;YES
syncobj_0x3532443943374335;IdASMAdresse;YES
syncobj_0x3537453143363139;GUID;YES
syncobj_0x3539384435433746;TransaktionUID;NO
syncobj_0x3539463142343835;GUID;YES
syncobj_0x3541374435444131;Guid;YES
syncobj_0x3541393236343442;GUID;NO
syncobj_0x3545384634354439;Guid;YES
syncobj_0x3546303532323239;GUID;NO
syncobj_0x3631413446394633;GUID;YES
syncobj_0x3633393736334242;ComplaintGuid;NO
syncobj_0x3634393332384438;GUID;NO
syncobj_0x3635394142434538;Guid;YES
syncobj_0x3638313233433434;GUID;NO
syncobj_0x3641394646464545;GUID;YES
syncobj_0x3641443037373736;Guid;YES
syncobj_0x3644363233344231;Guid;NO
syncobj_0x3742354535334630;GUID;NO
syncobj_0x3744363943393438;Guid;YES
syncobj_0x3836334531414142;IdASMAdresse;YES
syncobj_0x3838333143354639;UID;NO
syncobj_0x3841343830343141;Guid;YES
syncobj_0x3842323939413731;Guid;YES
syncobj_0x3844443237443035;Guid;YES
syncobj_0x3845414541443635;Guid;YES
syncobj_0x3932433435313638;ComplaintPositionId;YES
syncobj_0x3932444431304336;Guid;NO
syncobj_0x3938323346393031;TransaktionUID;YES
syncobj_0x3941393236303030;GUID;YES
syncobj_0x3944324638433031;JournalPositionGuid;YES
syncobj_0x3944324638433031;SammelGuid;YES
syncobj_0x4142434443324638;Guid;YES
syncobj_0x4143384138453635;GUID;YES
syncobj_0x4232393632313043;Guid;YES
syncobj_0x4246354532304141;GUID;YES
syncobj_0x4330393842384542;GUID;NO
syncobj_0x4332363532374534;GUID;NO
syncobj_0x4334423541303934;Guid;YES
syncobj_0x4339384337394331;GUID;YES
syncobj_0x4339463545453437;GUID;YES
syncobj_0x4341413430363444;IdASMProdArtikel;YES
syncobj_0x4437314434464631;Guid;YES
syncobj_0x4438313345333438;Guid;YES
syncobj_0x4441444639364341;ComplaintGuid;NO
syncobj_0x4443434138324235;GUID;YES
syncobj_0x4444463045323931;GUID;YES
syncobj_0x4446444532423634;GUID;YES
syncobj_0x4532374631373543;GUID;YES
syncobj_0x4533433345443831;GUID;YES
syncobj_0x4535373142434141;ComplaintPositionId;YES
syncobj_0x4536444431323432;Guid;YES
syncobj_0x4538394344333932;Guid;YES
syncobj_0x4539433641453437;GUID;YES
syncobj_0x4542433438333746;GUID;NO
syncobj_0x4545313935394645;Guid;YES
syncobj_0x4636303439334144;Guid;YES
syncobj_0x4636374246324545;Guid;YES
syncobj_0x4637413331394543;GUID;YES
syncobj_0x4637444134453445;UID;NO
syncobj_0x4638463232334345;Guid;YES
syncobj_0x4646353036424341;Guid;YES
T_Adressen;IdASMAdresse;YES
T_ArtikelvariantenTyp_LadeEinheiten;GUID;YES
T_Auftraege;Guid;YES
T_AuftragsAbrufe;Guid;YES
T_AuftragsAbrufeHistorie;Guid;YES
T_AuftragsKomponenten;Guid;YES
T_AuftragsLeistungen;Guid;YES
T_AuftragsPositionen;Guid;YES
T_BestandsGrenzen;GUID;YES
T_ComplaintPositions;ComplaintGuid;NO
T_EAIJournal;Guid;YES
T_EAIJournalAdresse;Guid;YES
T_EAIJournalBeleg;Guid;YES
T_EAIJournalBestellPosition;Guid;YES
T_EAIJournalLeistungsPosition;Guid;YES
T_EAIJournalLieferPosition;Guid;YES
T_EAIJournalPosition;Guid;YES
T_EAIJournalSynch;TransaktionUID;YES
T_EAIJournalText;Guid;YES
T_EAIJournalWarenPosition;Guid;YES
T_EDIUpload;TransaktionUID;NO
T_ExterneTools;Guid;NO
T_ExterneToolsModule;ExternesToolGuid;NO
T_FeldText;UID;NO
T_IncomingGoodCustomerReturns;ComplaintPositionId;YES
T_InhouseLieferungen;JournalPositionGuid;YES
T_InhouseLieferungen;SammelGuid;YES
T_LagerabgleichBarcodes;GUID;NO
T_LagerabgleichBarcodesExtern;GUID;NO
T_LagerabgleichBarcodesIntern;GUID;NO
T_LagerAbteilungen;GUID;YES
T_LieferantenReklamationen;Guid;YES
T_LieferantenReklamationsPositionen;Guid;YES
T_LogBenutzer;GUID;NO
T_LS_ArtikelKlassifizierung;GUID;YES
T_LS_Reservierungen;GUID;YES
T_LS_Steuerung;GUID;YES
T_LS_SteuerungFIFO;GUID;YES
T_ProdArtikel;IdASMProdArtikel;YES
T_Rampen;GUID;YES
T_Sperrgruende;GUID;NO
T_SperrJournal;GUID;NO
T_Stapler;GUID;YES
T_WarenLager;GUID;YES
V_Adressen;IdASMAdresse;YES
V_Adressen_BASIS;IdASMAdresse;YES
V_ArtikelvariantenTyp_LadeEinheiten;GUID;YES
V_ASMAdressen_CENTRAL;IdASMAdresse;YES
V_ASMProdArtikel_CENTRAL;IdASMProdArtikel;YES
V_Auftraege;Guid;YES
V_AuftraegeMinimal;Guid;YES
V_AuftragsAbrufe;Guid;YES
V_AuftragsAbrufeHistorie;Guid;YES
V_AuftragsKomponenten;Guid;YES
V_AuftragsLeistungen;Guid;YES
V_AuftragsPositionen;Guid;YES
V_BestandsGrenzen;GUID;YES
V_ComplaintPositions;ComplaintGuid;NO
V_EAIJournalPositionSummary;UID;YES
V_EDIJournalUpload;TransaktionUID;YES
V_EDIUpload;TransaktionUID;NO
V_ExterneTools;Guid;NO
V_ExterneTools_BASIS;Guid;NO
V_ExterneToolsModule_BASIS;ExternesToolGuid;NO
V_IncomingGoodCustomerReturns;ComplaintPositionId;YES
V_InhouseLieferungen;JournalPositionGuid;YES
V_InhouseLieferungen;SammelGuid;YES
V_LagerabgleichBarcodes;GUID;NO
V_LagerabgleichBarcodesExtern;GUID;NO
V_LagerabgleichBarcodesIntern;GUID;NO
V_LagerAbteilungen;GUID;YES
V_LieferantenReklamationen;Guid;YES
V_LieferantenReklamationsPositionen;Guid;YES
V_LieferantenReklamationsPositionen;LieferantenReklamationsGuid;YES
V_LogBenutzer;GUID;NO
V_LS_ArtikelKlassifizierung;GUID;YES
V_LS_Reservierungen;GUID;YES
V_LS_Steuerung;GUID;YES
V_LS_SteuerungFIFO;GUID;YES
V_MES_AP_Addresses;ASM_Id;YES
V_PA_Werkzeug_BASIS;ProdArtikelASMProdArtikel;YES
V_ProdArtikel;IdASMProdArtikel;YES
V_ProdArtikel_BASIS;IdASMProdArtikel;YES
V_Rampen;GUID;YES
V_Sperrgruende;GUID;NO
V_SperrJournal;GUID;NO
V_SperrJournalAktuell;GUID;YES
V_Stapler;GUID;YES
V_WarenLager;GUID;YES

(173 rows affected)
TABLE_NAME;COLUMN_NAME;DATA_TYPE;CHARACTER_MAXIMUM_LENGTH
----------;-----------;---------;------------------------
syncobj_0x3031453636454431;ProductionReport_ProductionReportId;int;NULL
syncobj_0x3039373443443136;BestellPositionStatus;int;NULL
syncobj_0x3039373443443136;IdBestellPosition;int;NULL
syncobj_0x3039373443443136;IdBestellung;int;NULL
syncobj_0x3039373443443136;IdJournalBestellPosition;int;NULL
syncobj_0x3042464142373036;BestellDatum;datetime;NULL
syncobj_0x3042464142373036;BestellMenge;float;NULL
syncobj_0x3042464142373036;BestellMengeHE;int;NULL
syncobj_0x3042464142373036;BestellMengeTE;int;NULL
syncobj_0x3042464142373036;BestellMengeVPK;float;NULL
syncobj_0x3042464142373036;BestellVorschlagBez;nvarchar;50
syncobj_0x3042464142373036;BestellVorschlagDatum;datetime;NULL
syncobj_0x3042464142373036;IdBestellVorschlag;int;NULL
syncobj_0x3042464142373036;IdJournalBestellPosition;int;NULL
syncobj_0x3130414441443637;BestellPositionBewertung;float;NULL
syncobj_0x3130414441443637;IdBestellPosition;int;NULL
syncobj_0x3130414441443637;IdBestellPositionenBewertung;int;NULL
syncobj_0x3131363130434433;IdBestellung;int;NULL
syncobj_0x3131363130434433;IdBestellungJournal;int;NULL
syncobj_0x3134423035313534;BestellDatum;datetime;NULL
syncobj_0x3134423035313534;BestellMenge;float;NULL
syncobj_0x3134423035313534;BestellMengeHE;int;NULL
